14007	ဟတ္ထကဝတ္ထု	2	691
14008	ဟတ္ထကသုတ္တဝဏ္ဏနာ	3	366
14009	ဟတ္ထကသုတ်	2	696
14010	ဟတ္ထကအာဠဝက မင်းသားဝတ္ထု	2	691
14011	ဟတ္ထကအာဠာဝကဝတ္ထု	3	366
14012	ဟတ္ထစ္ဆိန္နာဒိဝတ္ထုကထာ	2	691
14013	ဟတ္ထစ္ဆိန္နာဒိဝတ္ထုကထာဝဏ္ဏနာ	3	366
14014	ဟတ္ထပါဒေါပမသုတ်	2	695
14015	ဟတ္ထပါသကိုအရကောက်ပြပုံ	2	691
14016	ဟတ္ထပါသေတိ	3	366
14017	ဟတ္ထဝိလင်္ဃာကေန၊ အညမညံ သံသိဗ္ဗတဟတ္ထေနာတိ ဝုတ္တံ ဟောတိ	3	366
14018	ဟတ္ထသဒ္ဒေါ စေတ္ထ တဒေကဒေသု အင်္ဂုလီသု ဒဋ္ဌဗ္ဗော	3	365
14019	ဟတ္ထာစရိယပုဗ္ဗက ဘိက္ခုဝတ္ထု	2	691
14020	ဟတ္ထာတိ	3	365
14021	ဟတ္ထာရောဟပုတ္တတ္ထေရဂါထာ	2	696
14022	ဟတ္ထိဒါယကတ္ထေရအပဒါန	2	697
14023	ဟတ္ထိဒဿကအန္ဓာ ဝိယ	3	367
14024	ဟတ္ထိပဒေါပမသုတ်	2	694
14025	ဟတ္ထိပဒေါပမသုတ်	3	366
14026	ဟတ္ထိပဒေါပမသုတ်အဖွင့်	3	367
14027	ဟတ္ထိပါလဇာတက	2	698
14028	ဟတ္ထိမံသာဒိပဋိက္ခေပကထာဝဏ္ဏနာ	3	366
14029	ဟတ္ထိရတနဝဏ္ဏနာ	3	367
14030	ဟတ္ထိရတနာဝဏ္ဏနာ	2	694
14031	ဟတ္ထိရာဇဝဏ္ဏသုတ်	2	695
14032	ဟတ္ထိရာဇဝဏ္ဏသုတ်အဖွင့်	3	366
14033	ဟတ္ထိလိင်္ဂသကုဏံ	3	366
14034	ဟတ္ထိသာရိပုတ္တသုတ္တဝဏ္ဏနာ	3	366
14035	ဟတ္ထေ ဝါ ဗာဟာယ ဝါတိ	3	366
14036	ဟဒ ကရီသုဿဂ္ဂေ	3	367
14037	ဟဒယင်္ဂမတော ပုဒ်အဖွင့်	3	367
14038	ဟဒယန္တိ	3	367
14039	ဟဒယဝတ္ထု ပန ဣမံ လောဟိတံ နိဿာယ ပဝတ္တတီတိ	3	367
14040	ဟဒယသဒ္ဒါ ဟောနိုင်သော အနက်များ	3	367
14041	ဟဒယသဒ္ဒါဟောနိုင်သော အနက်များ	2	691
14042	ဟနိ ဝိဟနိ ဝိဒ္ဓံသေတိ	3	367
14043	ဟန္ဒဒါနိ ဘိက္ခဝေ အာမန္တယာမိ ဝေါ ဝယဓမ္မာ သင်္ခါရာ အပ္ပမာဒေန သမ္ပာဒေထ	2	691
14044	ဟန္ဒာတိ	3	367
14045	ဟန္ဒာတိဝစသာယတ္ထေနိပါတော	2	692
14046	ဟန်ဆောင်မှု	2	698
14047	ဟမ္မိယဝေဒိကာတိ	3	367
14048	ဟယမုတ္တာတိ	3	367
14049	ဟရတီတိ	3	367
14050	ဟရာပေတွာတိ	3	367
14051	ဟရာယာမီတိ	3	367
14052	ဟရာယိတဗ္ဗန္တိ လဇ္ဇိတဗ္ဗံ	2	694
14053	ဟရိတစဇာတက	2	698
14054	ဟရိတမဏ္ဍူကဇာတက	2	698
14055	ဟရိတုပလိတ္တန္တိ	3	368
14056	ဟရိတွာတိ	3	368
14057	ဟရီတကဒါယကတ္ထေရအပဒါန	2	697
14058	ဟလန္တိ	3	368
14059	ဟလန္တိဧတ္ထ ဟကာရော နိပါတမတ္တော၊ အလန္တိ အတ္ထော	2	694
14060	ဟလာဟလန္တိ	3	368
14061	ဟလိဒ္ဓိရာဂဇာတက	2	698
14062	ဟဝေတိ	3	368
14063	ဟဝေတိ ဧကံသဝစနေ နိပါတော	2	692
14064	ဟသဓမ္မသိက္ခာပဒဝဏ္ဏနာ	3	368
14065	ဟသနစိတ်များကို စုပေါင်းပြဆိုခန်း	2	692
14066	ဟသိတုပ္ပါဒနရသာတိ	3	368
14067	ဟသုလာတိ မှိတပုဗ္ဗင်္ဂမကထာ ဟုဖွင့်ပြပုံ	2	698
14068	ဟာ ဟာ ဟူသော အသုံးအနှုန်း	2	692
14069	ဟာတဗ္ဗာတိ ဂမေတဗ္ဗာ၊ နေတဗ္ဗာတိ အတ္ထော ဟုဖွင့်ပြထားပုံ	2	697
14070	ဟာနဘာဂိယစတုက္ကနိဒ္ဒေသဝဏ္ဏနာ	2	692
14071	ဟာနဘာဂိယဓမ္မန္တိ	3	368
14072	ဟာရ တစ်ဆယ့်ခြောက်ပါး	2	697
14073	ဟာရ ပုဒ်အဖွင့်	3	368
14074	ဟာရ သမ္ပါတဘူမိ	2	697
14075	ဟာရကန္တိ	3	368
14076	ဟာရိတတ္ထေရဂါထာ	2	696
14077	ဟာလိဒ္ဒိကာနိ သုတ်အဖွင့်	3	368
14078	ဟာလိဒ္ဓိကာနိသုတ်	2	695
14079	ဟာဝဘာဝဝိလာသေဟိ အဘိဘုယျ ဂဟေတွာ	3	369
14080	ဟာဝါတိ	3	369
14081	ဟာသဇနကတ္ထေရအပဒါန	2	697
14082	ဟာသဗဟုလောတိ	3	369
14083	ဟိင်္ဂုဇတု နာမ	3	369
14084	ဟိင်္ဂူတိ	3	369
14085	ဟိတသုတ်	2	696
14086	ဟိတာနီတိ	3	369
14087	ဟိတေသိတာတိ	3	369
14088	ဟိတ္ထိနခေါ	3	366
14089	ဟိတ်ခြောက်ပါးကြောင်း အကုသိုလ်, ကုသိုလ်ဖြစ်ပုံကို ဟောသော သာဠသုတ်	3	373
14090	ဟိမဝန္တသုတ်	2	695
14091	ဟိမဝန္တာတောင်နှင့်စပ်၍ မှတ်သားဖွယ်များ	2	692
14092	ဟိမဝန္တာတောင်နှင့်စပ်၍ မှတ်သားဖွယ်များ	3	369
14093	ဟိမဝန္တာသုတ်အဖွင့်	3	369
14094	ဟိယျောတိ	3	369
14095	ဟိရညံ ဝုစ္စတိ ကဟာပဏံ	3	369
14096	ဟိရိဇာတက	2	698
14097	ဟိရိနှင့်ဩတ္တပ္ပပုဒ်အဖွင့်	3	370
14098	ဟိရီသုတ်	2	695
14099	ဟိရီသုတ်အဖွင့်	3	370
14100	ဟိရောတ္တပ္ပါနုပါလိတာ မေတ္တာ န ပရိဟာယတိ	3	370
14101	ဟိသဒ္ဒေါ ဟေတုအတ္ထော	3	369
14102	ဟီနာဓိမုတ္တိကသုတ်အဖွင့်	3	370
14103	ဟီနာဓိမုတ္တိသုတ်	2	695
14104	ဟီနာနရာ၌ ဟီနပုဒ်၏ ပရိယာယ်များ	2	693
14105	ဟီနာယဝတ္တနပဉှ	2	693
14106	ဟီနာယာဝတ္တနေနာတိ	3	370
14107	ဟီနောတိ	3	370
14108	ဟီနံ ကစ္စာန ဓာတုံ ပဋိစ္စ ဥပ္ပဇ္ဇတိ ဟီနာ သညာ စသည်	2	695
14109	ဟီနံ ဓမ္မံ န သေဝေယျ	2	693
14110	ဟီန၊ မဇ္ဈိမ၊ ပဏီတ	2	692
14111	ဟီန၊ မဇ္ဈိမ၊ ပဏီတပုဒ်များအဖွင့်	3	370
14112	ဟီရိဂါရဝသုတ်	2	696
14113	ဟီရိသုတ်	2	693
14114	ဟီဠေယျ ဇိဂုစ္ဆေယျ	3	371
14115	ဟုတန္တိ	3	371
14116	ဟုတံ ဝုစ္စတိ ပူဇာသက္ကာရေ ဟုဖွင့်ပြပုံ	2	697
14117	ဟုတ္တန္တိ	3	371
14118	ဟုပေယျာပီတိ	3	371
14119	ဟုရာဟုရံ ဓာဝနာတိ	3	371
14120	ဟုဟုင်္ကဇာတိကေနာတိ	3	373
14121	ဟုံဟုကသုတ္တဝဏ္ဏနာ	2	694
14122	ဟုံဟုန္တိ ကရောန္တောတိ	3	373
14123	ဟေတု ဇနကော၊ ပစ္စယော ဥပထမ္ဘကော	3	371
14124	ဟေတု ပုဒ်အဖွင့်	3	371
14125	ဟေတု လေးမျိုး	2	693
14126	ဟေတု သမ္ပန္နော ပစ္စယာလာဘေန ဖရုသောပိ သမာနော လဒ္ဓမတ္တေ ပစ္စယေ မုဒုကော ဟောတီတိ	2	693
14127	ဟေတုစတုက္ကဝဏ္ဏနာ	3	372
14128	ဟေတုဓမ္မသဒ္ဒါ ဧကတ္ထာ	3	371
14129	ဟေတုနာတိ	3	371
14130	ဟေတုနှင့်ပစ္စယ ခွဲပြပုံ	3	371
14131	ဟေတုနှင့်ပစ္စယအထူးကိုပြဆိုခန်း	2	697
14132	ဟေတုပစ္စယနိဒ္ဒေသဝဏ္ဏနာ	3	371
14133	ဟေတုသဒ္ဒါ ဟောနိုင်သော သုံးနက်	2	693
14134	ဟေတုသုတ်	2	695
14135	ဟေတုသုတ်အဖွင့်	3	372
14136	ဟေတုသုံးမျိုး	3	372
14137	ဟေမကတ္ထေရအပဒါန	2	697
14138	ဟေမကမာဏဝပုစ္ဆာ	2	694
14139	ဟေမန္တ ဟေမန္တိက ပုဒ်အဖွင့်	3	372
14140	ဟေမဝတနတ်ဘီလူးဝတ္ထု	3	372
14141	ဟေမဝတသုတ်	2	694
14142	ဟေယျောပါဒေယျံ အဇာနန္တာ	3	372
14143	ဟေရညကာနိတ္ထေရဂါထာ	2	697
14144	ဟေဟိန္တိ	3	372
14145	ဟောတိသဒ္ဒေါ အတ္ထိသဒ္ဒေန အနာနတ္ထောတိ	3	372
14146	ဟောပြောမှုနှင့်စပ်သော ပုဒ်များအဖွင့်	3	372
14147	ဟေဿတီတိ	3	372
14148	ဟံသဃာတကဘိက္ခုဝတ္ထု	2	694
14149	ဟံသပုပ္ဖန္တိ	3	372
14150	အ ကာရော န ဟေသ ကေဝလံ ပဋိသေဓေ၊ အထ ခေါ	3	424
14151	အ သဉ္စိစ္စကထာ	1	155
14152	အ သာတရာဂကထာ	1	155
14153	အ အက္ခရာဟောနိုင်သော အနက်များ	3	1
14154	အကက္ကသန္တိ	3	374
14155	အကဋယူသန္တိ	3	634
14156	အကတညုဇာတက	1	130
14157	အကတညုတာသုတ်	1	95
14158	အကထံကထီ	3	1
14159	အကန်းတို့ ဆင်စမ်းခိုင်းပုံ	1	111
14160	အကပ္ပိယပရိက္ခရာကို	1	142
14161	အကပ္ပိယသမာဒါန ဒုက္ကဋ် အာပတ်ကို ပညတ်တော်မူခန်း	1	142
14162	အကပ်ခံရာ၌ အင်္ဂါငါးပါး	1	143
14163	အကမ္မဇာဒိပဉှ	1	118
14164	အကမ္မညန္တိ	3	685
14165	အကမ္မနိယဝဂ္ဂ	1	95
14166	အကမ္မနိယဝဂ္ဂဝဏ္ဏနာ	3	374
14167	အကရဏီယကထာ	1	142
14168	အကလုသဘာဝေါ အကာလုသိယံ	3	647
14169	အကသိရလာဘီတိ	3	1
14170	အကာ ဟူသော ပုဒ်ဟောအပ်သော အနက်	1	1
14171	အကာင်္ခေယျသုတ်	1	170
14172	အကာစ သကာစ ပုဂ္ဂိုလ် နှစ်မျိုး	1	111
14173	အကာစောတိ	3	512
14174	အကာလစီဝရံ နာမ	3	623
14175	အကာလမရဏပဉှ	1	118
14176	အကာလရာဝိဇာတက	1	130
14177	အကာလိကော ပုဒ်အဖွင့်	3	477
14178	အကာသကသိဏကထာ	1	180
14179	အကိစ္ဆလာဘီတိ	3	572
14180	အကိတ္တိစရိယဝဏ္ဏာ	1	2
14181	အကိတ္တိ၊ အယသ ခွဲကောက်ပြပုံ	3	1
14182	အကိရိယဒိဋ္ဌိပရိယုဋ္ဌာနံ ပဇဟတိ	3	647
14183	အကိရိယဒိဋ္ဌိံ ဥပါဒိယတိ	3	685
14184	အကိရိယာဟေတုကနတ္ထိကဒိဋ္ဌိယော ဧဝ ဟိ ကမ္မပထဒိဋ္ဌိယော	3	424
14185	အကိုင်မတတ် လက်ပြတ်တတ်ဟူသော ဥပမာ ဂါထာ	1	106
14186	အကုတောဘယံ ပုဒ်အဖွင့်	3	1
14187	အကုပ္ပဓမ္မတန္တိ ဧတ္ထ	3	572
14188	အကုပ္ပဓမ္မနိဒ္ဒေသ	1	148
14189	အကုသလ ကမ္မပထ ဒသကဝဏ္ဏနာ	1	2
14190	အကုသလ ဝိတက္ကသုတ်	1	78
14191	အကုသလကမ္မဇံ ဣဋ္ဌံ နာမ နတ္ထိ	3	2
14192	အကုသလကမ္မပထကထာဝဏ္ဏနာ	3	647
14193	အကုသလစ္ဆေဒနပဉှ	1	118
14194	အကုသလဓမ္မတို့ကို တဖြည်းဖြည်း မှုတ်ထုတ်ရန် ရွှေပန်းထိမ်သည် ဥပမာဂါထာ	1	3
14195	အကုသလဓမ္မတို့ကိုဖွင့်ပြခန်း	1	3
14196	အကုသလဓမ္မသုတ်	1	78
14197	အကုသလနိဒ္ဒေသ ဝဏ္ဏနာ	1	148
14198	အကုသလပဒ ဓမ္မုဒ္ဒေသဝါရကထာ	1	148
14199	အကုသလပဒဓမ္မုဒ္ဒေသဝါရဝဏ္ဏနာ	3	647
14200	အကုသလပဒနိဒ္ဒေသဝဏ္ဏနာ	3	647
14201	အကုသလပဒနိဒ္ဒေသဝါရကထာဝဏ္ဏနာ	3	674
14202	အကုသလပုဒ်အဖွင့်	3	2
14203	အကုသလမူလ သုံးပါး (လောဘ ဒေါသ မောဟ)	1	2
14204	အကုသလမူလ သုံးပါးကို ပယ်နိုင်ရန်	1	2
14205	အကုသလမူလသုတ္တဝဏ္ဏနာ	3	374
14206	အကုသလမူလသုံးပါးတို့ ထူးခြားပုံနှင့်	1	95
14207	အကုသလရာသိသုတ်	1	78
14208	အကုသလဝိတက္ကသုတ်	3	2
14209	အကုသလဝိပါက ကထာ	1	148
14210	အကုသလာ	3	647
14211	အကုသလာ ဟိ ဒုဝိဓာ	3	647
14212	အကုသလံ (သဗ္ဗံ) သဗ္ဗာသံ ဝိပတ္တီနံ ဥပနိဿယော	3	2
14213	အကုသလံ ကမ္မံ နော သကံ	3	2
14214	အကုသိုလ် ကုသိုလ်ဖြစ်ကြောင်း အင်္ဂါ	1	95
14215	အကုသိုလ် မူလသုံးပါးကို အကြောင်းရင်းခံ၍ ဒုက္ခသုံးပါး ဖြစ်ပုံအထိ ပြဆိုခန်း	1	128
14216	အကုသိုလ် အကျိုးပေးကို နီးစပ်သူတို့လည်း ခံရတတ်ကြောင်း နမူနာ	1	130
14217	အကုသိုလ် အနည်းငယ် အနည်းငယ် ပြုဖန်များလျှင်	1	130
14218	အကုသိုလ်က ကုသိုလ်အား ကျေးဇူးပြုပုံ ပြသောဝတ္ထုများ	1	130
14219	အကုသိုလ်ကို အတူပြုကြရာ၌ စေတနာ (ကံ)ချင်း ကွဲပြားသကဲ့သို့ အကျိုးပေးလည်း ကွဲပြားကြပုံ	3	2
14220	အကုသိုလ်ကံ တစ်ခုကို ပြုကြရာ၌	1	128
14221	အကုသိုလ်စိတ်ဖြစ်ပုံ	3	685
14222	အကုသိုလ်စေတသိက်နှင့် အလားတူသော ပုဒ်များအဖွင့်	3	2
14223	အကုသိုလ်တရားစု၏	1	127
14224	အကုသိုလ်တရားသည် အောက်သို့ စုန်ဆင်းစေ၍ ကုသိုလ်တရားသည် အထက်သို့ ဆန်တက်စေကြောင်း	1	3
14225	အကုသိုလ်တွင် မုသာဝါဒ၊ ကုသိုလ်တွင် သစ္စဝါစာ ဂရုဖြစ်ကြောင်း	3	2
14226	အကုသိုလ်နှင့် ကုသိုလ်တွင် ကုသိုလ်က အားကောင်းကြောင်း	3	2
14227	အကုသိုလ်ပြုရန် တိုက်တွန်းသူမှာ မကောင်းကျိုးထက်ဝက်ရကြောင်း	3	2
14228	အကုသိုလ်ပြုရာ၌	1	95
14229	အကုသိုလ်ပြုရာ၌	1	95
14230	အကုသိုလ်ပြုရာ၌ တားမြစ်နိုင်ပါလျက်	1	128
14231	အကုသိုလ်မဖြစ်ခြင်း ဖြစ်ခြင်း	1	95
14232	အကုသိုလ်အမှု၌	1	122
14233	အကုသိုလ်အရာ၌	1	148
14234	အကုသိုလ်အရာ၌ မနောကံအပြစ်အကြီးဆုံး ဆိုသည်မှာ နိယတမိစ္ဆာဒိဋ္ဌိကို ရည်ရွယ်ကြောင်း	3	477
14235	အကုသိုလ်၏ နီးစွာသောအကြောင်း (မိစ္ဆာဒိဋ္ဌိ) အယောနိသော မနသိကာရဖြစ်ကြောင်း	3	647
14236	အကောက် သုံးမျိုး	3	512
14237	အကောက် သုံးမျိုး ဥပမာနှင့် ပုဂ္ဂိုလ် သုံးမျိုးကို နှိုင်းယှဉ်ပြခန်း	1	4
14238	အကောင်းဆုံးသော အရာ လေးမျိုး ဂါထာ	1	78
14239	အကောပေတွာတိ	3	512
14240	အကောသလ္လံ ဝုစ္စတိ အဝိဇ္ဇာ	3	424
14241	အက္ကနာဠမယန္တိ	3	606
14242	အက္ကန္တသညကတ္ထေရအပဒါန	1	122
14243	အက္ကဖလသုတ္တမယမ္ပိ	3	623
14244	အက္ကမနဒါယတ္ထေရအပဒါန	1	122
14245	အက္ကောဓသုတ်	1	78
14246	အက္ကောဓသုတ်အဖွင့်	3	424
14247	အက္ကောသကဘာရဒွါဇဝတ္ထု	1	106
14248	အက္ကောသကသုတ္တာဒိဝဏ္ဏနာ	3	374
14249	အက္ကောသဝတ္ထု ဆယ်ပါး	3	543
14250	အက္ကောသသုတ်	1	78
14251	အက္ကောသသုတ်	1	95
14252	အက္ကောသသုတ်အဖွင့်	3	424
14253	အက္ခကဏ္ဍပုဏ္ဏကဘီလူးနှင့် ဓနဉ္စယကောရဗျမင်းတို့ လောင်းတမ်းကစားကြပုံ	1	131
14254	အက္ခဏသုတ္တဝဏ္ဏနာ	3	374
14255	အက္ခဏသုတ်	1	6
14256	အက္ခဒသာတိ	3	572
14257	အက္ခဒသာတိ	3	606
14258	အက္ခမသုတ်	1	96
14259	အက္ခရန္တိ	3	512
14260	အက္ခရပဒဗျဉ္ဇနာကာရနိရုတ္တိနိဒ္ဒေသသမ္ပတ္တိယာတိ ပုဒ်များအဖွင့်	3	685
14261	အက္ခရာ ပဒ ဗျဉ္ဇန စသော ပုဒ်များအဖွင့်	1	129
14262	အက္ခရာ မမှန်ကန်ခြင်း အပြစ်	1	129
14263	အက္ခရာ ဝဏ္ဏ ဗျဉ္ဇန ပုဒ်များအဖွင့်	3	424
14264	အက္ခရုက္ခပေတဝတ္ထု	1	113
14265	အက္ခသီသေဟီတိ	3	606
14266	အက္ခသောဏ္ဍောတိ	3	512
14267	အက္ခိစက္ကလေဟီတိ	3	606
14268	အက္ခိတာရကာတိ	3	572
14269	အက္ခိတ္တောတိ	3	477
14270	အက္ခိတ္တောတိ	3	572
14271	အက္ခိဒလန္တိ	3	543
14272	အက္ခုဒ္ဓီဟီတိ	3	606
14273	အက္ခေယျတောတိ	3	424
14274	အကျင့် (စရဏ) မပါလျှင်	1	131
14275	အကျင့်ကင်းက အသိဉာဏ် ဖျင်းတတ်ကြောင်း	1	110
14276	အကျင့်ကို ရောင်းစားရာ	1	106
14277	အကျင့်ကောင်း အကျင့်ဆိုးနှင့် ပတ်သက်၍ ပုဂ္ဂိုလ် လေးမျိုးကို ပြခန်း	1	4
14278	အကျင့်နှင့်ပတ်သက်၍	1	138
14279	အကျင့်၏ ညစ်နွမ်းကြောင်း ဖြူစင်ကြောင်များကို စုပေါင်းဟောထားသော ဥဒုမ္ဗရိကသုတ်	1	138
14280	အကျဉ်း အကြားတွင် ပေါက်သော အမွေးများကို	1	143
14281	အကျိုးစီးပွား (မိမိ သူတစ်ပါး)ကို မသိနိုင်အောင်	1	78
14282	အကျိုးဆောင်ပုဂ္ဂိုလ် လေးမျိုး	1	5
14283	အကျိုးမရှိသော ပျော်မွေ့ခြင်း လေးမျိုး	1	5
14284	အကျိုးမဲ့ကို ပြုတတ်သော အရာခြောက်မျိုး ဂါထာ	1	131
14285	အကျိုးမဲ့စေသော အရာများကို ပြသော ဂါထာ	1	106
14286	အကျိုးရှိမည် ဧကန်မှန်သော အရာဖြစ်လျှင်	1	106
14287	အကျိုးလို၍ အကပ္ပိယမံသကို	1	71
14288	အကျွမ်းမဝင်သင့်သော အရာလေးမျိုး	3	482
14289	အကြားအမြင်နှင့် ပတ်သက်၍ ပုဂ္ဂိုလ် လေးမျိုးခွဲပြခန်း	1	148
14290	အကြီးဆုံး ပုဂ္ဂိုလ်လေးမျိုး	1	95
14291	အကြီးဆုံးအရာလေးမျိုး	3	374
14292	အကြီးအကဲဖြစ်သူတို့ နမူနာယူစရာ	1	3
14293	အကြီးအကဲအရာ၌ မထားထိုက် ထားထိုက်သော အင်္ဂါများကို ပြသော ဂါထာများ	1	130
14294	အကြောင်း နှစ်မျိုးကို ခွဲပြသော	1	129
14295	အကြောင်းသုံးပါး	3	512
14296	အကြောင်းဟော ပရိယာယ်ပုဒ်များအဖွင့်	1	5
14297	အကြောင်းဟောပုဒ်များ	3	688
14298	အခင်းအမျိုးမျိုးကို ပြဆိုခန်း	3	543
14299	အခမယူဘဲ မန္တန်သင်ပေးမည်ဟု	1	78
14300	အခါမဲ့ အချိန်မဲ့ မိုးသည်းထန်စွာ ရွာခြင်းအကြောင်း နှစ်ပါး	1	71
14301	အခါရိကန္တိ	3	424
14302	အခိလောတိ	3	424
14303	အခိလောတိ ရာဂေါ ခိလော စသည်အဖွင့်	1	127
14304	အခိုးတံလှူရကျိုး သုံးပါး ဂါထာ	1	123
14305	အချင်း (ပညာ)နှင့် အဆင်း နှစ်မျိုးတွင်	1	131
14306	အချည်းနှီးသော အရာများကို ပြသောဂါထာ	1	131
14307	အချိန်မဟုတ်သောအခါ၌	1	131
14308	အချိန်မှန်ကို အတိအကျ သိကြသော မထေရ် နှစ်ပါး	1	71
14309	အချိန်အခါမဲ့ လမ်းသွားခြင်း အပြစ်ခြောက်မျိုး	1	138
14310	အချိန်အတွယ်ကို ပြဆိုခန်း	1	129
14311	အချုပ်ဖြစ်သော အရာများကို	1	78
14312	အခြင်ရနယ်	1	114
14313	အခြေနှစ်ချောင်းမကယ်ကောင်းဟူသော စကားပုံ ဖြစ်လာဟန်ဂါထာ	1	6
14314	အခြံအရံနှင့် ပတ်သက်၍ ပုဂ္ဂိုလ် လေးမျိုး	1	6
14315	အခွင့်ရတိုင်း ရတိုင်း ကုသိုလ်ပြု၍	1	106
14316	အခွင့်အရေး ရလိုလှသော သူတို့ သတိမူစရာ ဂါထာ	1	131
14317	အဂတိ	3	572
14318	အဂတိ လေးပါး	1	7
14319	အဂတိဂါမိနိန္တိ	3	647
14320	အဂတိလိုက် ညမိုက်ပမာ ထိုဂါထာ၊ အဂတိမလိုက် ထွန်းခိုက်လပမာ ဂါထာကို ဟောသော အဂတိသုတ်	1	7
14321	အဂတိလေးပါးကို အကျယ်ဖွင့်ပြ	3	572
14322	အဂတိသုတ္တဝဏ္ဏနာ	3	374
14323	အဂထိတောတိ	3	477
14324	အဂထိတောတိ တဏှာယ အဂထိတော	1	71
14325	အဂဒါမလကန္တိ	3	572
14326	အဂဠိတပဒဗျဉ္ဇနသောတိ ပုဒ်အဖွင့်	3	374
14327	အဂါရဝ သဂါရဝကို အကျယ်ပြဆိုခန်း	1	8
14328	အဂါရဝသုတ်	1	96
14329	အဂါရဝေါတိ	3	572
14330	အဂါရသုတ်	1	78
14331	အဂါရသုတ်အဖွင့်	3	424
14332	အဂါရိက အနာဂါရိကပုဒ် ဝိဂ္ဂဟ	1	8
14333	အဂါရိယဝိမာနဝတ္ထု	1	112
14334	အဂါရံပုဒ်အဖွင့်	3	3
14335	အဂေဓော အနဘိဇ္ဈနံ အနဘိကင်္ခနံ	3	647
14336	အဂေါစရခြောက်ပါး	3	3
14337	အဂ္ဂ သဒ္ဒါ ဟောနိုင်သော လေးနက်	1	8
14338	အဂ္ဂဂ္ဂသမဏပဉှ	1	118
14339	အဂ္ဂညပညတ္တိကထာဝဏ္ဏနာ	1	138
14340	အဂ္ဂညပညတ္တိကထာဝဏ္ဏနာ	3	512
14341	အဂ္ဂညသုတ္တ	1	138
14342	အဂ္ဂညာနိ၊ ရတ္တညာနိ၊ ဝံသညာနိ၊ ပေါရာဏာနိ၊ အသံကိဏ္ဏာနိပုဒ်များအဖွင့်	3	512
14343	အဂ္ဂဒက္ခိဏေယျ ပုဒ်အဖွင့်	3	685
14344	အဂ္ဂပသာဒသုတ်	1	96
14345	အဂ္ဂပုပ္ဖိယတ္ထေရအပဒါန	1	123
14346	အဂ္ဂပ္ပသာဒသုတ္တဝဏ္ဏနာ	3	374
14347	အဂ္ဂပ္ပသာဒသုတ်	1	110
14348	အဂ္ဂသဒ္ဒေါ အာဒျတ္ထေ စ ကိရိယာဝိသေသောတိ	3	3
14349	အဂ္ဂသဒ္ဒေါ ဣဓ မရိယာဒဝစနော	3	3
14350	အဂ္ဂသဒ္ဒေါ ဥတ္တမပရိယာယော	3	2
14351	အဂ္ဂသာဝက နှစ်ပါးကို ကွဲပြားစေရန် ကြံစည် အားထုတ်သော စားကြွင်းစား၊ ဝဏ္ဏာရောဟဇာတက	1	131
14352	အဂ္ဂသာဝကယုဂဝဏ္ဏနာ	3	512
14353	အဂ္ဂသုတ်	1	96
14354	အဂ္ဂဠဂုတ္တိ ဝိဟာရော	3	623
14355	အဂ္ဂဠန္တိ	3	572
14356	အဂ္ဂဠဝဋ္ဋိ နာမ ကဝါဋဗန္ဓော	3	607
14357	အဂ္ဂဠာတိ ဝုစ္စန္တိ အဝဓာရဏဋ္ဌေန	3	477
14358	အဂ္ဂဠံ တုန္နန္တိ	3	634
14359	အဂ္ဂဠံ ဝုစ္စတိ အဝိဇ္ဇာ	1	114
14360	အဂ္ဂါသနာဒိ အနုဇာနန ကထာ	1	143
14361	အဂ္ဂါသနာဒိအနုဇာနနကထာဝဏ္ဏနာ	3	572
14362	အဂ္ဂိ (ဒုတိယ) သုတ္တဝဏ္ဏနာ	3	375
14363	အဂ္ဂိ (ပဌမ) သုတ္တဝဏ္ဏနာ	3	375
14364	အဂ္ဂိ (မီး) တစ်ဆယ့်တစ်ပါး	3	572
14365	အဂ္ဂိကဘာရဒွါဇ ဇာတက	1	131
14366	အဂ္ဂိကဘာရဒွါဇသုတ်	1	111
14367	အဂ္ဂိကသုတ်	1	79
14368	အဂ္ဂိကသုတ်အဖွင့်	3	424
14369	အဂ္ဂိက္ခန္ဓဥပမာအကျယ် (မီးပုံကြီး ဥပမာဟူလို)	1	79
14370	အဂ္ဂိက္ခန္ဓောပမသုတ်	1	96
14371	အဂ္ဂိက္ခန္ဓောပမသုတ်ကို ဟောတော်မူရာ	1	118
14372	အဂ္ဂိခန္ဓောပမသုတ္တဝဏ္ဏနာ	3	375
14373	အဂ္ဂိစုဏ္ဏောတိ	3	424
14374	အဂ္ဂိဒတ္တ ဗြာဟ္မဏဝတ္ထု	1	106
14375	အဂ္ဂိဝစ္ဆသုတ်	1	71
14376	အဂ္ဂိဝစ္ဆသုတ်အဖွင့်	3	477
14377	အဂ္ဂိသုတ်	1	79
14378	အဂ္ဂိသုတ်များ	1	8
14379	အဂ္ဂိသုတ်အဖွင့်	3	424
14380	အဂ္ဂီယတိ နိဿဇ္ဇီယတိ	3	375
14381	အဂ္ဂေ သင်္ကုဋိတပါဒတ္တာတိ	3	607
14382	အဂ္ဂေါဟမသ္မိ လောကဿ	1	9
14383	အဂ္ဃသမောဓာန ပရိဝါသကထာ	1	143
14384	အဂ္ဃသမောဓာနပရိဝါသကထာ	3	634
14385	အဂ္ဃသမောဓာနံ ဂဟေတွာ	3	623
14386	အဂ္ဃိယန္တိ	3	623
14387	အဃဂါမိနန္တိ	3	424
14388	အဃန္တိ	3	424
